emp_no,first_name,last_name,birth_date,from_date,to_date,title
404899,Yucai,Rijckaert,1962-02-04,1986-03-21,9999-01-01,Engineer
404907,Zhaofang,Shihab,1958-03-18,1985-05-20,9999-01-01,Engineer
404909,Hiroyasu,Georg,1960-01-08,1989-09-15,9999-01-01,Senior Engineer
404910,Oldrich,Kaiser,1960-10-03,1986-11-30,9999-01-01,Senior Staff
404911,Zdislav,Boreale,1964-04-24,1985-05-31,9999-01-01,Senior Staff
404922,Vasilii,Aumann,1961-06-03,1989-02-13,9999-01-01,Senior Staff
404928,Gad,Gerteisen,1961-06-06,1987-08-19,9999-01-01,Senior Staff
404931,Mara,Alencar,1961-04-29,1985-11-27,9999-01-01,Staff
404932,Baziley,Woycyznski,1958-12-21,1987-03-17,9999-01-01,Senior Staff
404933,Danae,Brandsma,1962-08-13,1987-11-25,9999-01-01,Senior Staff
404934,Bouchung,Marrakchi,1960-01-29,1986-02-02,9999-01-01,Senior Staff
404939,Tristan,Penttonen,1960-08-16,1987-08-08,9999-01-01,Staff
404946,Oldrich,Bahr,1964-02-19,1988-01-11,9999-01-01,Senior Staff
404953,Marco,Soloway,1959-08-27,1987-02-27,9999-01-01,Technique Leader
404958,Jouni,Whitcomb,1959-10-10,1986-08-07,9999-01-01,Engineer
404972,Hercules,Spinelli,1956-02-04,1989-12-14,9999-01-01,Senior Staff
404977,Ennio,Bharadwaj,1956-10-27,1986-07-26,9999-01-01,Engineer
404987,Juichirou,Linares,1957-05-18,1986-07-13,9999-01-01,Staff
404999,Mayuri,Cochrane,1957-10-16,1989-04-27,9999-01-01,Engineer
405012,Valery,Kroll,1957-10-28,1987-08-08,9999-01-01,Senior Engineer
405015,Morris,Fargier,1965-01-02,1988-06-29,9999-01-01,Staff
405027,Wayne,Hellwagner,1964-12-23,1988-04-24,9999-01-01,Senior Engineer
405030,Shunichi,Rosca,1962-08-09,1988-10-18,9999-01-01,Staff
405034,Venkatesan,Vadhan,1956-10-15,1986-07-29,9999-01-01,Senior Engineer
405038,Shigehito,Lieberherr,1961-12-26,1986-12-04,9999-01-01,Senior Engineer
405040,Takanari,Farris,1961-07-09,1988-09-07,9999-01-01,Technique Leader
405047,Saniya,Bennis,1960-09-12,1988-12-19,9999-01-01,Senior Engineer
405048,Augustine,Hanratty,1960-07-28,1989-10-10,9999-01-01,Engineer
405049,Heng,Billingsley,1960-12-19,1987-04-11,9999-01-01,Senior Staff
405051,Bokyung,Srimani,1957-11-16,1985-07-25,9999-01-01,Senior Engineer
405055,Jaewon,Swiler,1961-08-24,1988-02-10,9999-01-01,Engineer
405058,Xinyu,Blokdijk,1957-12-20,1987-02-20,9999-01-01,Senior Staff
405066,Berry,Picel,1962-08-24,1989-11-22,9999-01-01,Senior Staff
405078,Marit,Gomatam,1963-06-15,1988-05-28,9999-01-01,Senior Engineer
405081,Anwar,McFarlin,1960-12-31,1989-07-09,9999-01-01,Staff
405095,Aiichiro,Benzaken,1962-06-15,1989-05-15,9999-01-01,Staff
405098,Aamer,Bahr,1963-01-01,1985-11-16,9999-01-01,Engineer
405100,Yurii,Manderick,1959-07-21,1986-02-15,9999-01-01,Staff
405109,Tomoyuki,Pezzoli,1956-01-13,1987-10-03,9999-01-01,Technique Leader
405115,Subbu,Lueh,1957-10-25,1987-03-30,9999-01-01,Senior Engineer
405121,Ulf,Yeung,1957-09-15,1989-03-07,9999-01-01,Senior Engineer
405122,Slavian,Salinas,1961-10-29,1989-01-16,9999-01-01,Senior Staff
405138,Muzhong,Clouatre,1958-03-05,1987-11-20,9999-01-01,Senior Engineer
405150,Shir,Fontet,1961-06-02,1985-02-15,9999-01-01,Staff
405154,Berthier,Carrera,1961-09-06,1987-04-13,9999-01-01,Engineer
405156,Heping,Luit,1961-05-02,1988-09-17,9999-01-01,Engineer
405160,Valery,Brookman,1959-06-06,1987-09-17,9999-01-01,Staff
405162,Shahid,Benantar,1962-02-14,1987-05-08,9999-01-01,Senior Engineer
405164,Tzvetan,Delgrande,1963-02-19,1987-09-04,9999-01-01,Senior Engineer
405176,Guadalupe,Christ,1961-01-14,1989-01-13,9999-01-01,Staff
405194,Kazuhiko,Lampe,1959-12-25,1985-11-04,9999-01-01,Senior Staff
405205,Tokuyasu,Sevcikova,1958-05-20,1989-07-02,9999-01-01,Engineer
405211,Moon,Simkin,1964-03-18,1989-11-21,9999-01-01,Senior Staff
405221,Waiman,Leuchs,1963-10-18,1987-11-01,9999-01-01,Engineer
405228,Hidefumi,Kisuki,1957-04-11,1987-09-09,9999-01-01,Senior Staff
405236,Gritta,Busillo,1958-09-28,1987-08-25,9999-01-01,Technique Leader
405249,Kotesh,Raczkowsky,1962-06-15,1985-06-12,9999-01-01,Senior Staff
405267,Vasiliy,Highland,1959-08-21,1987-10-14,9999-01-01,Senior Engineer
405272,Marit,Vanwelkenhuysen,1960-03-03,1986-05-04,9999-01-01,Engineer
405274,Genki,Woycyznski,1956-05-11,1986-04-29,9999-01-01,Engineer
405284,Janche,Ariola,1964-03-28,1986-06-27,9999-01-01,Engineer
405290,Youjian,Eldridge,1964-08-10,1986-02-20,9999-01-01,Senior Staff
405319,Gonzalo,Kalefeld,1964-07-05,1987-04-09,9999-01-01,Senior Engineer
405322,Genki,Stemann,1961-09-14,1985-09-30,9999-01-01,Engineer
405323,Hsiangchu,Kieras,1964-05-11,1988-09-20,9999-01-01,Senior Engineer
405327,Nikolaos,Strandh,1957-11-15,1985-11-24,9999-01-01,Senior Engineer
405330,Ravishankar,Denny,1960-01-28,1985-03-17,9999-01-01,Engineer
405333,Navin,Tempesti,1958-06-05,1988-11-14,9999-01-01,Senior Staff
405343,Chenxi,Przulj,1957-10-29,1986-06-06,9999-01-01,Senior Engineer
405350,Conor,Servi,1962-09-21,1987-06-05,9999-01-01,Senior Staff
405351,Nectarios,Flowers,1962-08-18,1985-07-24,9999-01-01,Staff
405364,Cullen,Wixon,1959-11-17,1987-07-20,9999-01-01,Staff
405366,Stabislas,Aumann,1960-06-18,1987-05-02,9999-01-01,Assistant Engineer
405374,Xiaocheng,Katzenelson,1956-06-03,1987-09-07,9999-01-01,Staff
405381,Zito,Mahnke,1963-05-22,1986-11-27,9999-01-01,Engineer
405388,Arunas,Simmen,1960-03-22,1989-03-14,9999-01-01,Technique Leader
405389,JoAnna,Pagter,1961-07-18,1988-02-05,9999-01-01,Senior Staff
405391,Masamitsu,Thorensen,1962-02-25,1985-10-01,9999-01-01,Senior Staff
405401,Gila,Validov,1960-11-09,1989-07-14,9999-01-01,Staff
405402,Richard,Samarati,1959-08-18,1989-06-09,9999-01-01,Senior Staff
405412,Patricia,Sethi,1957-12-07,1985-08-15,9999-01-01,Staff
405416,Makato,Spelt,1961-08-11,1985-12-20,9999-01-01,Senior Staff
405418,Dipankar,Acton,1959-05-26,1987-05-24,9999-01-01,Engineer
405420,Nakhoon,Hennings,1963-02-11,1987-06-26,9999-01-01,Senior Staff
405424,Aluzio,Grospietsch,1963-12-28,1989-04-27,9999-01-01,Senior Staff
405430,Huiqun,Keohane,1961-03-07,1989-06-19,9999-01-01,Senior Engineer
405467,Dulce,Cincotta,1959-07-07,1985-10-16,9999-01-01,Senior Staff
405477,Fai,Escriba,1959-08-18,1987-12-27,9999-01-01,Assistant Engineer
405478,Susanne,Zeleznik,1964-07-18,1988-10-05,9999-01-01,Senior Engineer
405479,Leah,Kawashimo,1964-04-27,1989-05-13,9999-01-01,Engineer
405486,Zhensheng,Murtagh,1961-05-03,1989-04-13,9999-01-01,Technique Leader
405494,Arunas,Schauser,1963-11-11,1989-10-10,9999-01-01,Staff
405501,Bikash,Gecsei,1958-01-24,1989-07-24,9999-01-01,Senior Engineer
405510,Theron,Sigstam,1964-07-27,1988-08-08,9999-01-01,Senior Engineer
405514,Wonhee,Dratva,1962-08-23,1988-01-05,9999-01-01,Engineer
405515,Jianhao,Shinomoto,1957-09-28,1985-10-24,9999-01-01,Senior Staff
405516,Szabolcs,Schrooten,1957-10-30,1987-11-28,9999-01-01,Technique Leader
405522,Mario,Ariola,1958-08-25,1989-05-15,9999-01-01,Staff
405537,Remmert,Hutter,1958-02-25,1987-02-21,9999-01-01,Engineer
405547,Aruna,Warwick,1959-05-22,1985-07-27,9999-01-01,Senior Engineer
405560,Masami,Pelc,1960-09-26,1988-03-19,9999-01-01,Senior Engineer
405580,Baziley,Panangaden,1958-11-05,1989-09-07,9999-01-01,Staff
405589,Luisa,Riexinger,1961-01-05,1988-04-25,9999-01-01,Senior Staff
405593,Amstein,Chachaty,1960-09-19,1985-02-07,9999-01-01,Engineer
405606,Ziva,Manders,1964-09-12,1986-11-25,9999-01-01,Senior Staff
405611,Feixiong,Joslin,1961-11-30,1986-05-12,9999-01-01,Staff
405614,Rutger,Irland,1956-08-06,1986-11-26,9999-01-01,Technique Leader
405619,Yolla,Casley,1963-02-07,1987-09-05,9999-01-01,Engineer
405638,Atreye,Moehrke,1960-06-20,1987-09-23,9999-01-01,Senior Engineer
405645,Jianhui,Demke,1958-11-01,1989-07-13,9999-01-01,Senior Staff
405648,Kazuhito,Worfolk,1956-09-19,1989-09-13,9999-01-01,Staff
405649,Kristin,Onuegbe,1957-04-12,1989-09-10,9999-01-01,Engineer
405650,Mansur,Siprelle,1961-06-09,1989-02-24,9999-01-01,Senior Engineer
405664,Yannik,Encarnacion,1959-06-15,1986-10-24,9999-01-01,Senior Engineer
405671,Aamod,Petereit,1957-08-18,1988-10-06,9999-01-01,Engineer
405675,Subhada,Tyugu,1964-03-15,1987-12-30,9999-01-01,Senior Engineer
405680,Huan,Erol,1961-10-12,1988-12-04,9999-01-01,Staff
405686,Shalesh,Schwartzbauer,1962-09-14,1985-09-20,9999-01-01,Senior Engineer
405704,Kersti,Broomell,1960-02-05,1985-04-11,9999-01-01,Senior Engineer
405716,Baoqiu,Luders,1958-09-05,1986-11-28,9999-01-01,Staff
405724,Hideo,Antonakopoulos,1962-04-03,1987-03-24,9999-01-01,Staff
405728,Iara,Kropf,1961-12-24,1987-06-14,9999-01-01,Senior Staff
405730,Vidar,Narahari,1957-08-12,1988-04-23,9999-01-01,Senior Engineer
405742,Mansur,Tiemann,1962-10-31,1986-06-02,9999-01-01,Engineer
405755,Nalini,Burnard,1964-02-27,1988-07-03,9999-01-01,Senior Staff
405773,Edwin,Capobianchi,1961-06-17,1988-02-03,9999-01-01,Senior Engineer
405780,Jouni,Doering,1958-12-18,1985-12-16,9999-01-01,Senior Engineer
405793,Yakkov,Harllee,1963-01-18,1986-04-17,9999-01-01,Senior Engineer
405795,Shao,Panwar,1958-11-25,1986-06-12,9999-01-01,Senior Staff
405796,Yahiko,Soloway,1964-01-06,1989-11-07,9999-01-01,Senior Staff
405798,Wuxu,Kropf,1957-06-17,1989-11-25,9999-01-01,Senior Staff
405800,Marc,Atrawala,1964-01-16,1985-11-14,9999-01-01,Senior Engineer
405801,Lihong,Thiria,1962-08-14,1989-09-02,9999-01-01,Staff
405802,Syozo,Peck,1957-04-14,1986-07-26,9999-01-01,Staff
405813,Zeydy,Feldmann,1959-07-09,1988-10-05,9999-01-01,Senior Engineer
405820,Val,Liesche,1959-11-23,1988-04-06,9999-01-01,Senior Engineer
405826,Angel,Naudin,1959-12-08,1986-07-27,9999-01-01,Engineer
405831,Guttorm,Conti,1961-05-13,1986-08-29,9999-01-01,Senior Staff
405836,Yongqiao,Hertweck,1962-09-23,1988-01-20,9999-01-01,Senior Staff
405842,Sreenivas,Dechter,1963-09-08,1989-05-27,9999-01-01,Senior Staff
405849,Aloys,Anick,1962-10-29,1988-11-25,9999-01-01,Engineer
405853,Rosalyn,Baalen,1956-08-10,1985-05-14,9999-01-01,Senior Engineer
405857,Weiye,Crabtree,1960-03-28,1988-02-17,9999-01-01,Technique Leader
405858,Gennadi,Staylopatis,1961-07-27,1986-07-01,9999-01-01,Senior Staff
405859,Mabhin,Asser,1957-04-27,1985-06-09,9999-01-01,Senior Staff
405864,Toshimi,Hanratty,1959-06-20,1985-11-17,9999-01-01,Senior Engineer
405873,Shaleah,Zaumen,1956-12-26,1989-12-03,9999-01-01,Staff
405876,Elliott,Zastre,1964-07-30,1989-07-22,9999-01-01,Staff
405883,Stabislas,Braunmuhl,1958-04-17,1987-10-01,9999-01-01,Engineer
405885,Danai,Munawer,1959-08-03,1986-05-23,9999-01-01,Senior Engineer
405887,Alejandro,Polajnar,1959-07-03,1988-12-10,9999-01-01,Staff
405891,Sachin,Dengi,1964-05-13,1988-08-23,9999-01-01,Senior Engineer
405894,Yechezkel,Muhlberg,1960-12-02,1986-03-31,9999-01-01,Staff
405895,Nishit,Schiper,1959-10-02,1985-11-06,9999-01-01,Staff
405896,Jamaludin,Matteis,1963-11-27,1985-07-10,9999-01-01,Technique Leader
405900,Xuejia,Picht,1964-01-31,1987-01-21,9999-01-01,Engineer
405905,Yoshinari,Katzenelson,1963-06-08,1987-05-10,9999-01-01,Senior Engineer
405906,DeForest,Kragelund,1963-01-31,1986-12-25,9999-01-01,Senior Engineer
405907,Arno,Soicher,1963-01-24,1989-04-24,9999-01-01,Senior Staff
405916,Kazuhiro,Fandrianto,1962-10-12,1988-11-27,9999-01-01,Senior Engineer
405917,Mariusz,Katzenelson,1957-05-26,1986-10-27,9999-01-01,Engineer
405923,Teunis,Bain,1958-01-21,1988-06-23,9999-01-01,Senior Engineer
405926,Breannda,Pulkowski,1959-12-07,1989-02-09,9999-01-01,Engineer
405939,Berry,Panwar,1961-11-17,1989-06-18,9999-01-01,Engineer
405944,Dannz,Trachtenberg,1961-06-15,1989-01-04,9999-01-01,Senior Staff
405952,Serif,Gischer,1963-05-30,1987-06-15,9999-01-01,Senior Engineer
405956,Matk,Comellas,1963-06-15,1987-05-27,9999-01-01,Senior Engineer
405960,Sailaja,Nilsson,1962-04-28,1987-02-04,9999-01-01,Senior Engineer
405965,Oguz,Thisen,1960-02-11,1988-11-18,9999-01-01,Engineer
405971,Szabolcs,Stafford,1959-08-14,1987-04-12,9999-01-01,Technique Leader
405972,Xiaoheng,Vecchi,1960-07-18,1988-10-17,9999-01-01,Technique Leader
405980,Shaunak,Rattan,1961-06-01,1988-08-30,9999-01-01,Senior Engineer
405987,Sushant,Chaudhuri,1962-11-05,1987-01-30,9999-01-01,Senior Engineer
405993,Valeri,DeMori,1958-10-24,1989-09-24,9999-01-01,Staff
406001,Alper,Brizzi,1961-08-04,1985-05-04,9999-01-01,Staff
406018,Valeri,Fordan,1957-05-09,1989-08-07,9999-01-01,Senior Engineer
406025,Chirstian,Dayang,1961-02-25,1985-04-28,9999-01-01,Senior Engineer
406029,Christfried,Ossenbruggen,1959-02-26,1988-06-08,9999-01-01,Senior Engineer
406032,Sukumar,Remmers,1960-09-08,1988-05-31,9999-01-01,Technique Leader
406044,Ziya,Hebden,1960-11-22,1985-06-10,9999-01-01,Senior Engineer
406046,Shigeichiro,Uhrik,1961-11-23,1986-10-14,9999-01-01,Technique Leader
406054,Tzvetan,Underwood,1963-12-12,1988-05-16,9999-01-01,Technique Leader
406059,Denny,Delgrossi,1960-11-27,1988-07-09,9999-01-01,Staff
406064,Fumiya,Ramsay,1961-09-29,1987-10-10,9999-01-01,Senior Staff
406070,Ulf,Chiodo,1964-08-06,1986-05-26,9999-01-01,Senior Staff
406082,Breannda,Emmerich,1960-10-02,1986-09-04,9999-01-01,Senior Staff
406087,Gift,Pappas,1958-12-31,1987-12-04,9999-01-01,Engineer
406091,Charmane,Wendorf,1964-02-05,1989-06-29,9999-01-01,Staff
406093,Sachio,Litzkow,1960-06-07,1988-10-09,9999-01-01,Senior Staff
406104,Clyde,Monarch,1957-02-16,1989-12-28,9999-01-01,Engineer
406109,Hausi,Rathonyi,1958-02-16,1989-05-27,9999-01-01,Engineer
406111,Fun,Silva,1958-07-18,1986-04-30,9999-01-01,Engineer
406117,Ramzi,Waschkowski,1961-01-13,1987-02-20,9999-01-01,Senior Engineer
406123,Mark,Birjandi,1956-05-22,1986-08-20,9999-01-01,Senior Engineer
406125,Georgi,Portugali,1965-01-25,1987-09-27,9999-01-01,Technique Leader
406127,Shawna,Braunmuhl,1963-03-29,1988-10-22,9999-01-01,Senior Staff
406155,Garnet,Yetto,1962-02-03,1988-01-30,9999-01-01,Engineer
406167,Remko,Jayawardene,1958-11-23,1987-02-14,9999-01-01,Senior Staff
406168,Stabislas,Czap,1956-02-20,1988-02-17,9999-01-01,Engineer
406171,Heng,Shinomoto,1956-03-13,1988-07-05,9999-01-01,Senior Engineer
406172,Jagoda,Apsitis,1964-11-20,1987-02-14,9999-01-01,Engineer
406185,Stamatina,Delgrange,1962-11-14,1985-12-02,9999-01-01,Senior Staff
406190,Aloys,Eldridge,1956-05-31,1988-03-01,9999-01-01,Senior Staff
406193,Lobel,Bierman,1958-11-01,1986-03-26,9999-01-01,Engineer
406200,Boutros,Pintelas,1957-02-04,1988-08-09,9999-01-01,Senior Engineer
406201,Otmar,Ossenbruggen,1962-09-13,1985-11-07,9999-01-01,Engineer
406212,Rimli,Lipner,1960-07-26,1987-10-31,9999-01-01,Senior Staff
406222,Seshu,Cangellaris,1960-03-19,1989-03-24,9999-01-01,Senior Engineer
406223,Alper,Kitsuregawa,1960-05-05,1989-02-19,9999-01-01,Senior Engineer
406231,Bodo,Esteva,1964-06-27,1986-03-07,9999-01-01,Senior Engineer
406234,Nevin,Brodie,1957-12-25,1989-12-03,9999-01-01,Staff
406247,Siddarth,Heystek,1958-02-04,1987-12-18,9999-01-01,Staff
406248,Boguslaw,Viele,1963-12-29,1988-02-21,9999-01-01,Technique Leader
406256,Jaihie,Keirsey,1960-12-19,1985-08-14,9999-01-01,Senior Staff
406260,Mizuhito,Jeansoulin,1956-05-02,1989-11-30,9999-01-01,Staff
406273,Jinya,Bhattacharjee,1956-02-25,1985-09-11,9999-01-01,Senior Engineer
406276,Herbert,Fendler,1960-04-22,1987-08-14,9999-01-01,Senior Engineer
406279,Shooichi,Alpay,1959-12-21,1985-09-15,9999-01-01,Engineer
406285,Arno,Domenig,1957-06-15,1986-02-15,9999-01-01,Engineer
406286,Youjian,Lukaszewicz,1958-02-17,1985-12-09,9999-01-01,Senior Engineer
406291,Mizuhito,Wrigley,1963-03-17,1987-08-13,9999-01-01,Staff
406296,Shrikanth,Cangellaris,1957-12-12,1985-06-16,9999-01-01,Senior Engineer
406297,Gad,Farrar,1961-09-27,1989-07-29,9999-01-01,Senior Engineer
406301,Baruch,Makrucki,1958-05-28,1989-03-03,9999-01-01,Senior Staff
406316,Heejo,Eppinger,1961-10-15,1985-06-10,9999-01-01,Senior Staff
406319,Khosrow,Angiulli,1963-04-25,1985-05-07,9999-01-01,Staff
406321,Yuichiro,Brandsma,1964-09-21,1986-04-22,9999-01-01,Staff
406331,Danae,Benner,1960-03-22,1988-09-16,9999-01-01,Senior Engineer
406334,Jinxi,Maginnis,1960-05-04,1989-10-27,9999-01-01,Senior Engineer
406351,Jaana,Kalsbeek,1958-10-23,1987-12-14,9999-01-01,Staff
406355,Filipp,Syang,1960-10-04,1987-01-01,9999-01-01,Senior Engineer
406358,Selwyn,Chaudhuri,1962-12-02,1985-08-14,9999-01-01,Staff
406359,Huan,Kamble,1960-08-11,1989-03-22,9999-01-01,Senior Staff
406364,Phule,Litvinov,1956-01-03,1985-08-02,9999-01-01,Staff
406365,Dulce,Alpay,1956-10-16,1989-05-30,9999-01-01,Senior Staff
406366,Froduald,Nitsche,1960-04-29,1989-07-31,9999-01-01,Engineer
406368,Kiyokazu,Peot,1959-01-07,1989-06-10,9999-01-01,Senior Staff
406372,Xianlong,Morton,1963-04-16,1986-05-29,9999-01-01,Senior Engineer
406375,Uwe,Orlowska,1960-10-25,1986-10-24,9999-01-01,Engineer
406381,Garnik,Rousseau,1959-06-11,1988-03-10,9999-01-01,Senior Staff
406389,Dayanand,Yurek,1964-07-23,1988-08-31,9999-01-01,Engineer
406390,Stevo,Terlouw,1964-08-18,1986-01-22,9999-01-01,Senior Staff
406394,Georgi,Falck,1958-06-17,1988-10-09,9999-01-01,Senior Engineer
406398,Jackson,Mitina,1964-11-13,1989-12-30,9999-01-01,Senior Engineer
406406,Barun,Macedo,1958-04-30,1988-12-30,9999-01-01,Senior Engineer
406417,Paraskevi,Bala,1958-02-25,1985-05-23,9999-01-01,Senior Staff
406425,Oguz,Krone,1959-06-05,1985-10-01,9999-01-01,Senior Engineer
406426,Hitofumi,Claffy,1957-08-31,1987-02-08,9999-01-01,Senior Staff
406430,Soenke,Janocha,1964-02-08,1988-09-06,9999-01-01,Assistant Engineer
406451,Fun,Pargas,1963-09-07,1987-12-11,9999-01-01,Senior Staff
406456,Lillian,Baar,1960-01-29,1986-08-21,9999-01-01,Senior Staff
406461,Somnath,Nannarelli,1957-07-11,1986-10-28,9999-01-01,Staff
406476,Temple,Hedayat,1960-11-02,1989-12-15,9999-01-01,Staff
406479,Sashi,Oaver,1960-11-13,1987-08-04,9999-01-01,Staff
406480,Sastry,Rodier,1961-05-24,1985-08-16,9999-01-01,Staff
406487,Yongmao,Dalton,1959-07-02,1989-11-26,9999-01-01,Senior Engineer
406497,Becky,Roccetti,1962-08-31,1987-12-08,9999-01-01,Senior Engineer
406504,Rosine,Muntz,1964-08-13,1987-07-31,9999-01-01,Staff
406517,Maria,Ariola,1959-11-02,1987-01-09,9999-01-01,Senior Engineer
406547,Kristof,Feldhoffer,1960-07-07,1986-04-16,9999-01-01,Engineer
406551,Thanasis,Casley,1963-02-07,1988-07-17,9999-01-01,Senior Staff
406553,Francesca,Emden,1959-11-11,1989-11-18,9999-01-01,Senior Engineer
406557,Patricio,Pero,1962-02-05,1988-05-07,9999-01-01,Senior Engineer
406562,Perla,Pagter,1963-07-25,1986-06-28,9999-01-01,Engineer
406568,Tomofumi,Onuegbe,1963-10-25,1988-10-30,9999-01-01,Staff
406573,Aluzio,Holburn,1959-01-28,1989-09-24,9999-01-01,Staff
406575,Heping,Silva,1956-11-27,1989-12-09,9999-01-01,Senior Engineer
406584,Gianluca,Oaver,1960-10-14,1985-04-21,9999-01-01,Senior Staff
406585,Make,Oxenboll,1956-07-18,1987-03-30,9999-01-01,Senior Engineer
406590,Xiahua,Asrin,1960-04-10,1988-06-17,9999-01-01,Senior Engineer
406599,Volkmar,Sullins,1964-06-30,1987-10-16,9999-01-01,Senior Engineer
406601,Katsuo,Badache,1956-09-12,1987-10-26,9999-01-01,Senior Engineer
406602,Abdelaziz,Lovengreen,1960-11-08,1989-09-19,9999-01-01,Senior Engineer
406603,Jaewon,Yamaashi,1959-04-26,1987-11-01,9999-01-01,Senior Staff
406605,Vasiliy,Schusler,1961-05-15,1986-02-01,9999-01-01,Senior Engineer
406609,Marek,Gien,1960-05-12,1987-09-23,9999-01-01,Senior Engineer
406620,Shai,Morrey,1957-02-24,1987-11-13,9999-01-01,Senior Engineer
406643,Khalil,Morrin,1958-05-25,1987-11-04,9999-01-01,Engineer
406646,Stepehn,Kavraki,1963-05-01,1988-07-10,9999-01-01,Technique Leader
406648,Parviz,Akaboshi,1964-06-11,1985-09-01,9999-01-01,Senior Staff
406651,Aksel,Brookner,1956-06-18,1986-03-29,9999-01-01,Senior Engineer
406656,Susuma,Beausoleil,1957-12-17,1985-07-04,9999-01-01,Senior Staff
406658,Nobuyoshi,Thebaut,1962-06-30,1987-10-27,9999-01-01,Staff
406662,Clyde,Melichar,1958-04-05,1985-03-16,9999-01-01,Senior Engineer
406674,Zhanqiu,Stiles,1957-09-22,1988-12-06,9999-01-01,Senior Engineer
406682,Juyoung,Bamford,1964-05-20,1988-03-17,9999-01-01,Senior Engineer
406685,Danai,Perko,1957-11-01,1985-10-30,9999-01-01,Senior Engineer
406687,Jianhua,Akazan,1963-07-20,1987-08-04,9999-01-01,Senior Engineer
406695,Oddvar,Uchoa,1959-04-11,1989-11-17,9999-01-01,Senior Staff
406700,Yefim,Besselaar,1957-03-12,1989-07-06,9999-01-01,Staff
406714,Malu,Ossenbruggen,1965-02-01,1986-11-21,9999-01-01,Senior Staff
406717,Patricia,Bauknecht,1958-06-28,1985-02-03,9999-01-01,Senior Engineer
406719,Guenter,Dymetman,1958-05-20,1987-01-28,9999-01-01,Senior Engineer
406720,Panayotis,Cannane,1961-12-22,1988-09-05,9999-01-01,Senior Staff
406724,Remko,Asser,1960-06-01,1988-04-22,9999-01-01,Assistant Engineer
406746,Takahira,DeMori,1962-09-23,1987-06-07,9999-01-01,Senior Engineer
406751,Basim,Cummings,1960-07-19,1986-05-26,9999-01-01,Engineer
406764,Florian,Birch,1963-05-21,1988-08-30,9999-01-01,Senior Engineer
406769,Mantis,Nastansky,1961-10-24,1987-07-14,9999-01-01,Senior Engineer
406787,Udi,Slutz,1957-04-16,1987-03-09,9999-01-01,Senior Staff
406792,Uwe,Pezzoli,1957-04-16,1989-04-08,9999-01-01,Engineer
406794,Jovan,Scharstein,1962-05-05,1988-06-18,9999-01-01,Staff
406801,Udi,Krone,1959-04-24,1985-08-20,9999-01-01,Senior Engineer
406815,Abdelkader,Veldwijk,1958-05-10,1985-02-05,9999-01-01,Staff
406817,Masami,Awdeh,1958-08-04,1987-08-28,9999-01-01,Staff
406820,Arnd,Strehl,1957-03-26,1989-02-22,9999-01-01,Engineer
406821,Leah,Pettis,1962-12-14,1987-02-14,9999-01-01,Engineer
406825,Sachio,Rabehasaina,1957-02-02,1986-07-16,9999-01-01,Engineer
406828,Jagoda,Redmiles,1956-04-18,1989-12-28,9999-01-01,Engineer
406835,Olivera,Stentiford,1962-02-01,1988-02-26,9999-01-01,Senior Staff
406838,Aral,Baik,1959-10-17,1986-03-29,9999-01-01,Senior Engineer
406856,Arfst,Sidhu,1958-09-14,1987-11-19,9999-01-01,Senior Staff
406859,Stein,Felder,1961-06-16,1988-02-10,9999-01-01,Senior Engineer
406865,Xiping,Rodham,1958-06-15,1989-10-08,9999-01-01,Staff
406870,Baocai,Clemencon,1961-03-28,1986-11-08,9999-01-01,Senior Staff
406875,Radhika,Speek,1962-03-29,1987-03-02,9999-01-01,Senior Engineer
406876,Basim,Kroft,1959-10-03,1989-04-29,9999-01-01,Senior Staff
406883,Jianhao,Zaiane,1958-08-15,1986-10-18,9999-01-01,Senior Engineer
406885,Mamdouh,Melton,1964-08-15,1989-05-12,9999-01-01,Engineer
406897,Lokesh,Yetto,1961-06-12,1987-04-07,9999-01-01,Staff
406898,Basil,Ibel,1956-09-07,1987-08-03,9999-01-01,Staff
406899,Shawna,Unno,1961-03-29,1988-06-22,9999-01-01,Engineer
406903,Xiadong,Bakhtari,1961-06-30,1987-02-08,9999-01-01,Staff
406912,Hidde,Bharadwaj,1963-09-20,1987-08-12,9999-01-01,Engineer
406913,Geoffry,Angel,1956-08-21,1989-07-07,9999-01-01,Staff
406916,Zhiguo,Krogh,1962-09-16,1988-01-14,9999-01-01,Assistant Engineer
406919,Van,Prochazka,1962-11-16,1989-12-01,9999-01-01,Technique Leader
406928,Clyde,Simmel,1956-07-26,1987-07-11,9999-01-01,Engineer
406939,Eirik,Peac,1956-03-04,1988-11-16,9999-01-01,Staff
